YEAR,MO,DY,HR,TEMPERATURE
2021,10,22,9,16.39
2021,10,22,10,19.08
2021,10,22,11,20.74
2021,10,22,12,21.68
2021,10,22,13,22.18
2021,10,22,14,22.24
2021,10,22,15,21.68
2021,10,22,16,18.6
2021,10,22,17,15.39
2021,10,22,18,14.26
2021,10,22,19,13.23
2021,10,22,20,12.04
2021,10,22,21,10.98
2021,10,22,22,10.14
2021,10,22,23,9.54
2021,10,23,0,9.44
2021,10,23,1,9.33
2021,10,23,2,9.39
2021,10,23,3,9.48
2021,10,23,4,9.45
2021,10,23,5,9.12
2021,10,23,6,8.95
2021,10,23,7,9.48
2021,10,23,8,11.04
2021,10,23,9,13.08
2021,10,23,10,15.52
2021,10,23,11,16.57
2021,10,23,12,16.87
2021,10,23,13,16.81
2021,10,23,14,16.46
2021,10,23,15,15.89
2021,10,23,16,14.12
2021,10,23,17,10.38
2021,10,23,18,9.03
2021,10,23,19,7.76
2021,10,23,20,6.92
2021,10,23,21,6.99
2021,10,23,22,6.8
2021,10,23,23,6.37
2021,10,24,0,5.88
2021,10,24,1,5.44
2021,10,24,2,5.1
2021,10,24,3,4.84
2021,10,24,4,4.18
2021,10,24,5,3.62
2021,10,24,6,3.31
2021,10,24,7,4.08
2021,10,24,8,5.94
2021,10,24,9,7.94
2021,10,24,10,8.9
2021,10,24,11,9.44
2021,10,24,12,10.09
2021,10,24,13,10.58
2021,10,24,14,10.73
2021,10,24,15,10.32
2021,10,24,16,9.09
2021,10,24,17,6.26
2021,10,24,18,4.85
2021,10,24,19,3.83
2021,10,24,20,2.9
2021,10,24,21,2.15
2021,10,24,22,1.51
2021,10,24,23,0.94
2021,10,25,0,0.43
2021,10,25,1,-0.02
2021,10,25,2,-0.36
2021,10,25,3,-0.77
2021,10,25,4,-1.19
2021,10,25,5,-1.54
2021,10,25,6,-1.78
2021,10,25,7,-0.82
2021,10,25,8,1.65
2021,10,25,9,4.99
2021,10,25,10,7.39
2021,10,25,11,8.62
2021,10,25,12,9.61
2021,10,25,13,10.29
2021,10,25,14,10.61
2021,10,25,15,10.39
2021,10,25,16,8.83
2021,10,25,17,5.65
2021,10,25,18,4.17
2021,10,25,19,3.38
2021,10,25,20,2.79
2021,10,25,21,2.22
2021,10,25,22,1.64
2021,10,25,23,1.06
2021,10,26,0,0.52
2021,10,26,1,0.08
2021,10,26,2,-0.26
2021,10,26,3,-0.48
2021,10,26,4,-0.57
2021,10,26,5,-0.6
2021,10,26,6,-0.65
2021,10,26,7,0.02
2021,10,26,8,2.2
2021,10,26,9,5.69
2021,10,26,10,8.33
2021,10,26,11,10.12
2021,10,26,12,11.48
2021,10,26,13,12.32
2021,10,26,14,12.56
2021,10,26,15,12.12
2021,10,26,16,10.61
2021,10,26,17,7.87
2021,10,26,18,7.01
2021,10,26,19,6.33
2021,10,26,20,5.57
2021,10,26,21,4.83
2021,10,26,22,4.15
2021,10,26,23,3.58
2021,10,27,0,3.3
2021,10,27,1,3.32
2021,10,27,2,3.24
2021,10,27,3,3.11
2021,10,27,4,3.02
2021,10,27,5,2.4
2021,10,27,6,1.74
2021,10,27,7,1.44
2021,10,27,8,3.65
2021,10,27,9,6.66
2021,10,27,10,9.26
2021,10,27,11,11.51
2021,10,27,12,13.38
2021,10,27,13,14.44
2021,10,27,14,14.68
2021,10,27,15,14.13
2021,10,27,16,11.33
2021,10,27,17,7.8
2021,10,27,18,7.26
2021,10,27,19,7.62
2021,10,27,20,7.88
2021,10,27,21,7.63
2021,10,27,22,6.95
2021,10,27,23,5.77
2021,10,28,0,4.58
2021,10,28,1,3.76
2021,10,28,2,3.35
2021,10,28,3,3.08
2021,10,28,4,2.88
2021,10,28,5,2.9
2021,10,28,6,2.62
2021,10,28,7,3.01
2021,10,28,8,6.37
2021,10,28,9,8.8
2021,10,28,10,12.13
2021,10,28,11,14.58
2021,10,28,12,15.8
2021,10,28,13,16.43
2021,10,28,14,16.57
2021,10,28,15,16.13
2021,10,28,16,13.92
2021,10,28,17,12.47
2021,10,28,18,12.6
2021,10,28,19,12.2
2021,10,28,20,12.01
2021,10,28,21,11.19
2021,10,28,22,10.3
2021,10,28,23,8.73
2021,10,29,0,7.78
2021,10,29,1,6.54
2021,10,29,2,5.5
2021,10,29,3,4.71
2021,10,29,4,4.17
2021,10,29,5,3.81
2021,10,29,6,3.59
2021,10,29,7,4.41
2021,10,29,8,5.55
2021,10,29,9,6.75
2021,10,29,10,9.77
2021,10,29,11,13.24
2021,10,29,12,15.21
2021,10,29,13,16.02
2021,10,29,14,16.25
2021,10,29,15,15.81
2021,10,29,16,13.09
2021,10,29,17,9.62
2021,10,29,18,8.83
2021,10,29,19,8.17
2021,10,29,20,7.44
2021,10,29,21,6.6
2021,10,29,22,5.79
2021,10,29,23,4.98
2021,10,30,0,4.28
2021,10,30,1,3.74
2021,10,30,2,3.63
2021,10,30,3,4.38
2021,10,30,4,5.33
2021,10,30,5,5.44
2021,10,30,6,5.05
2021,10,30,7,4.74
2021,10,30,8,5.25
2021,10,30,9,6.74
2021,10,30,10,8.33
2021,10,30,11,10.44
2021,10,30,12,12.48
2021,10,30,13,13.56
2021,10,30,14,13.83
2021,10,30,15,13.44
2021,10,30,16,11.27
2021,10,30,17,7.84
2021,10,30,18,7.34
2021,10,30,19,6.94
2021,10,30,20,6.24
2021,10,30,21,5.33
2021,10,30,22,4.37
2021,10,30,23,3.48
2021,10,31,0,2.75
2021,10,31,1,2.48
2021,10,31,2,3.14
2021,10,31,3,4.21
2021,10,31,4,4.15
2021,10,31,5,3.93
2021,10,31,6,3.8
2021,10,31,7,3.83
2021,10,31,8,4.65
2021,10,31,9,6.1
2021,10,31,10,8.55
2021,10,31,11,9.64
2021,10,31,12,11.12
2021,10,31,13,12.08
2021,10,31,14,12.26
2021,10,31,15,11.79
2021,10,31,16,9.48
2021,10,31,17,6.07
2021,10,31,18,5.25
2021,10,31,19,4.6
2021,10,31,20,3.99
2021,10,31,21,3.41
2021,10,31,22,2.98
2021,10,31,23,2.93
2021,11,1,0,2.97
2021,11,1,1,2.58
2021,11,1,2,1.93
2021,11,1,3,1.81
2021,11,1,4,2.76
2021,11,1,5,3.46
2021,11,1,6,3.39
2021,11,1,7,3.01
2021,11,1,8,3.26
2021,11,1,9,4.74
2021,11,1,10,7.3
2021,11,1,11,9.64
2021,11,1,12,11.9
2021,11,1,13,13.24
2021,11,1,14,13.66
2021,11,1,15,13.3
2021,11,1,16,11.13
2021,11,1,17,8.34
2021,11,1,18,7.85
2021,11,1,19,7.04
2021,11,1,20,6.29
2021,11,1,21,5.47
2021,11,1,22,5.01
2021,11,1,23,5.48
2021,11,2,0,5.66
2021,11,2,1,5.75
2021,11,2,2,5.77
2021,11,2,3,5.76
2021,11,2,4,5.8
2021,11,2,5,5.88
2021,11,2,6,5.97
2021,11,2,7,6.08
2021,11,2,8,6.83
2021,11,2,9,8.22
2021,11,2,10,9.91
2021,11,2,11,11.8
2021,11,2,12,12.82
2021,11,2,13,13.62
2021,11,2,14,13.91
2021,11,2,15,13.47
2021,11,2,16,12.32
2021,11,2,17,11.04
2021,11,2,18,10.78
2021,11,2,19,10.3
2021,11,2,20,10.06
2021,11,2,21,9.75
2021,11,2,22,8.88
2021,11,2,23,7.65
2021,11,3,0,7.17
2021,11,3,1,6.41
2021,11,3,2,5.83
2021,11,3,3,5.48
2021,11,3,4,5.41
2021,11,3,5,5.4
2021,11,3,6,5.23
2021,11,3,7,5.45
2021,11,3,8,8.37
2021,11,3,9,10.61
2021,11,3,10,13.69
2021,11,3,11,15.51
2021,11,3,12,16.34
2021,11,3,13,16.71
2021,11,3,14,16.58
2021,11,3,15,15.98
2021,11,3,16,13.89
2021,11,3,17,11.1
2021,11,3,18,9.13
2021,11,3,19,8.05
2021,11,3,20,7.8
2021,11,3,21,8.08
2021,11,3,22,8.21
2021,11,3,23,8.43
2021,11,4,0,8.43
2021,11,4,1,8.32
2021,11,4,2,8.25
2021,11,4,3,7.99
2021,11,4,4,7.32
2021,11,4,5,6.87
2021,11,4,6,6.48
2021,11,4,7,6.12
2021,11,4,8,7.35
2021,11,4,9,10.23
2021,11,4,10,13.59
2021,11,4,11,16.08
2021,11,4,12,17.74
2021,11,4,13,18.9
2021,11,4,14,19.58
2021,11,4,15,19.4
2021,11,4,16,17.62
2021,11,4,17,15.53
2021,11,4,18,14.63
2021,11,4,19,13.7
2021,11,4,20,12.92
2021,11,4,21,12.16
2021,11,4,22,11.48
2021,11,4,23,10.91
2021,11,5,0,10.33
2021,11,5,1,9.8
2021,11,5,2,9.28
2021,11,5,3,9.05
2021,11,5,4,9.06
2021,11,5,5,9.18
2021,11,5,6,9.01
2021,11,5,7,8.92
2021,11,5,8,11.24
2021,11,5,9,13.22
2021,11,5,10,15.94
2021,11,5,11,18.55
2021,11,5,12,20.53
2021,11,5,13,21.75
2021,11,5,14,21.93
2021,11,5,15,20.99
2021,11,5,16,17.34
2021,11,5,17,14.9
2021,11,5,18,14.38
2021,11,5,19,14.0
2021,11,5,20,12.51
2021,11,5,21,11.44
2021,11,5,22,11.0
2021,11,5,23,10.43
2021,11,6,0,9.96
2021,11,6,1,9.78
2021,11,6,2,9.93
2021,11,6,3,9.69
2021,11,6,4,9.05
2021,11,6,5,8.48
2021,11,6,6,8.08
2021,11,6,7,7.89
2021,11,6,8,8.3
2021,11,6,9,9.37
2021,11,6,10,11.19
2021,11,6,11,12.87
2021,11,6,12,13.73
2021,11,6,13,13.98
2021,11,6,14,13.41
2021,11,6,15,12.55
2021,11,6,16,10.88
2021,11,6,17,8.83
2021,11,6,18,8.05
2021,11,6,19,7.76
2021,11,6,20,7.46
2021,11,6,21,7.03
2021,11,6,22,6.6
2021,11,6,23,6.08
2021,11,7,0,5.57
2021,11,7,1,5.2
2021,11,7,2,4.7
2021,11,7,3,4.41
2021,11,7,4,4.3
2021,11,7,5,4.19
2021,11,7,6,4.31
2021,11,7,7,5.33
2021,11,7,8,6.03
2021,11,7,9,7.06
2021,11,7,10,8.62
2021,11,7,11,10.67
2021,11,7,12,13.47
2021,11,7,13,15.97
2021,11,7,14,17.03
2021,11,7,15,15.92
2021,11,7,16,13.64
2021,11,7,17,11.9
2021,11,7,18,10.96
2021,11,7,19,10.37
2021,11,7,20,9.9
2021,11,7,21,9.62
2021,11,7,22,9.39
2021,11,7,23,9.06
2021,11,8,0,8.68
2021,11,8,1,8.51
2021,11,8,2,8.84
2021,11,8,3,9.26
2021,11,8,4,9.17
2021,11,8,5,8.4
2021,11,8,6,7.52
2021,11,8,7,7.3
2021,11,8,8,8.82
2021,11,8,9,10.01
2021,11,8,10,11.65
2021,11,8,11,12.76
2021,11,8,12,12.98
2021,11,8,13,12.55
2021,11,8,14,11.83
2021,11,8,15,10.87
2021,11,8,16,9.61
2021,11,8,17,8.5
2021,11,8,18,7.91
2021,11,8,19,7.46
2021,11,8,20,7.08
2021,11,8,21,6.81
2021,11,8,22,6.61
2021,11,8,23,6.36
2021,11,9,0,5.95
2021,11,9,1,5.75
2021,11,9,2,5.66
2021,11,9,3,5.32
2021,11,9,4,5.17
2021,11,9,5,4.88
2021,11,9,6,4.58
2021,11,9,7,4.49
2021,11,9,8,5.33
2021,11,9,9,5.78
2021,11,9,10,6.4
2021,11,9,11,7.58
2021,11,9,12,8.59
2021,11,9,13,9.58
2021,11,9,14,9.91
2021,11,9,15,9.33
2021,11,9,16,8.12
2021,11,9,17,7.33
2021,11,9,18,6.69
2021,11,9,19,5.37
2021,11,9,20,3.62
2021,11,9,21,2.14
2021,11,9,22,0.73
2021,11,9,23,-0.46
2021,11,10,0,-1.26
2021,11,10,1,-1.98
2021,11,10,2,-2.71
2021,11,10,3,-3.34
2021,11,10,4,-3.83
2021,11,10,5,-3.67
2021,11,10,6,-3.79
2021,11,10,7,-4.0
2021,11,10,8,-2.85
2021,11,10,9,-0.13
2021,11,10,10,2.79
2021,11,10,11,4.17
2021,11,10,12,5.1
2021,11,10,13,5.73
2021,11,10,14,5.94
2021,11,10,15,5.4
2021,11,10,16,2.93
2021,11,10,17,0.64
2021,11,10,18,0.32
2021,11,10,19,0.01
2021,11,10,20,-0.31
2021,11,10,21,-0.64
2021,11,10,22,-0.95
2021,11,10,23,-1.2
2021,11,11,0,-1.4
2021,11,11,1,-1.54
2021,11,11,2,-1.63
2021,11,11,3,-1.74
2021,11,11,4,-1.9
2021,11,11,5,-2.05
2021,11,11,6,-2.21
2021,11,11,7,-2.17
2021,11,11,8,-0.79
2021,11,11,9,1.69
2021,11,11,10,5.14
2021,11,11,11,7.94
2021,11,11,12,10.08
2021,11,11,13,11.51
2021,11,11,14,12.11
2021,11,11,15,11.16
2021,11,11,16,7.73
2021,11,11,17,5.52
2021,11,11,18,4.51
2021,11,11,19,3.35
2021,11,11,20,2.36
2021,11,11,21,1.58
2021,11,11,22,0.85
2021,11,11,23,0.18
2021,11,12,0,-0.29
2021,11,12,1,-0.38
2021,11,12,2,-0.12
2021,11,12,3,-0.31
2021,11,12,4,-1.05
2021,11,12,5,-1.52
2021,11,12,6,-1.86
2021,11,12,7,-1.95
2021,11,12,8,1.13
2021,11,12,9,3.92
2021,11,12,10,6.78
2021,11,12,11,9.08
2021,11,12,12,10.87
2021,11,12,13,11.95
2021,11,12,14,12.27
2021,11,12,15,11.23
2021,11,12,16,8.62
2021,11,12,17,6.87
2021,11,12,18,6.01
2021,11,12,19,5.6
2021,11,12,20,5.12
2021,11,12,21,4.87
2021,11,12,22,4.28
2021,11,12,23,3.71
2021,11,13,0,3.24
2021,11,13,1,2.75
2021,11,13,2,2.15
2021,11,13,3,1.17
2021,11,13,4,0.73
2021,11,13,5,0.04
2021,11,13,6,-0.56
2021,11,13,7,-0.4
2021,11,13,8,1.26
2021,11,13,9,2.58
2021,11,13,10,5.08
2021,11,13,11,7.7
2021,11,13,12,9.75
2021,11,13,13,10.65
2021,11,13,14,10.75
2021,11,13,15,9.99
2021,11,13,16,6.37
2021,11,13,17,4.37
2021,11,13,18,4.06
2021,11,13,19,3.67
2021,11,13,20,3.15
2021,11,13,21,2.68
2021,11,13,22,2.26
2021,11,13,23,2.31
2021,11,14,0,2.13
2021,11,14,1,3.14
2021,11,14,2,3.69
2021,11,14,3,4.01
2021,11,14,4,4.45
2021,11,14,5,4.78
2021,11,14,6,5.04
2021,11,14,7,5.26
2021,11,14,8,5.92
2021,11,14,9,7.19
2021,11,14,10,9.26
2021,11,14,11,11.15
2021,11,14,12,12.36
2021,11,14,13,12.98
2021,11,14,14,12.84
2021,11,14,15,11.95
2021,11,14,16,9.65
2021,11,14,17,8.36
2021,11,14,18,8.02
2021,11,14,19,7.44
2021,11,14,20,7.19
2021,11,14,21,6.7
2021,11,14,22,6.2
2021,11,14,23,5.75
2021,11,15,0,5.37
2021,11,15,1,5.16
2021,11,15,2,4.92
2021,11,15,3,4.83
2021,11,15,4,4.88
2021,11,15,5,4.65
2021,11,15,6,4.43
2021,11,15,7,4.3
2021,11,15,8,4.63
2021,11,15,9,5.71
2021,11,15,10,7.4
2021,11,15,11,8.84
2021,11,15,12,9.36
2021,11,15,13,9.69
2021,11,15,14,9.7
2021,11,15,15,9.22
2021,11,15,16,7.48
2021,11,15,17,6.48
2021,11,15,18,6.26
2021,11,15,19,5.85
2021,11,15,20,5.52
2021,11,15,21,5.02
2021,11,15,22,4.4
2021,11,15,23,3.68
2021,11,16,0,3.15
2021,11,16,1,2.66
2021,11,16,2,2.16
2021,11,16,3,1.63
2021,11,16,4,1.13
2021,11,16,5,0.63
2021,11,16,6,0.08
2021,11,16,7,-0.38
2021,11,16,8,0.3
2021,11,16,9,1.89
2021,11,16,10,4.09
2021,11,16,11,5.65
2021,11,16,12,6.54
2021,11,16,13,6.9
2021,11,16,14,6.73
2021,11,16,15,5.92
2021,11,16,16,3.49
2021,11,16,17,1.62
2021,11,16,18,1.2
2021,11,16,19,0.35
2021,11,16,20,-0.48
2021,11,16,21,-1.27
2021,11,16,22,-2.03
2021,11,16,23,-2.67
2021,11,17,0,-3.21
2021,11,17,1,-3.66
2021,11,17,2,-3.99
2021,11,17,3,-4.29
2021,11,17,4,-4.47
2021,11,17,5,-4.44
2021,11,17,6,-4.35
2021,11,17,7,-4.28
2021,11,17,8,-3.17
2021,11,17,9,-1.18
2021,11,17,10,2.18
2021,11,17,11,4.05
2021,11,17,12,5.02
2021,11,17,13,5.48
2021,11,17,14,5.37
2021,11,17,15,4.53
2021,11,17,16,1.09
2021,11,17,17,-0.49
2021,11,17,18,-0.74
2021,11,17,19,-1.02
2021,11,17,20,-1.25
2021,11,17,21,-1.43
2021,11,17,22,-1.62
2021,11,17,23,-1.64
2021,11,18,0,-1.34
2021,11,18,1,-1.07
2021,11,18,2,-0.99
2021,11,18,3,-1.02
2021,11,18,4,-1.05
2021,11,18,5,-1.22
2021,11,18,6,-1.23
2021,11,18,7,-1.2
2021,11,18,8,-0.73
2021,11,18,9,0.81
2021,11,18,10,2.79
2021,11,18,11,4.74
2021,11,18,12,6.38
2021,11,18,13,7.97
2021,11,18,14,8.12
2021,11,18,15,7.25
2021,11,18,16,4.12
2021,11,18,17,3.15
2021,11,18,18,2.86
2021,11,18,19,2.39
2021,11,18,20,1.94
2021,11,18,21,1.48
2021,11,18,22,1.53
2021,11,18,23,1.55
2021,11,19,0,1.4
2021,11,19,1,1.38
2021,11,19,2,0.9
2021,11,19,3,0.11
2021,11,19,4,0.28
2021,11,19,5,0.68
2021,11,19,6,1.01
2021,11,19,7,0.62
2021,11,19,8,2.44
2021,11,19,9,3.89
2021,11,19,10,5.49
2021,11,19,11,8.47
2021,11,19,12,10.34
2021,11,19,13,10.83
2021,11,19,14,9.87
2021,11,19,15,8.29
2021,11,19,16,7.49
2021,11,19,17,7.2
2021,11,19,18,6.9
2021,11,19,19,6.19
2021,11,19,20,5.16
2021,11,19,21,4.19
2021,11,19,22,4.35
2021,11,19,23,5.21
2021,11,20,0,6.06
2021,11,20,1,6.23
2021,11,20,2,6.28
2021,11,20,3,6.31
2021,11,20,4,6.03
2021,11,20,5,5.01
2021,11,20,6,4.37
2021,11,20,7,4.01
2021,11,20,8,5.87
2021,11,20,9,8.36
2021,11,20,10,10.58
2021,11,20,11,12.05
2021,11,20,12,13.09
2021,11,20,13,13.58
2021,11,20,14,13.51
2021,11,20,15,12.71
2021,11,20,16,10.61
2021,11,20,17,8.89
2021,11,20,18,8.04
2021,11,20,19,7.37
2021,11,20,20,6.74
2021,11,20,21,5.84
2021,11,20,22,5.07
2021,11,20,23,4.15
2021,11,21,0,3.31
2021,11,21,1,2.93
2021,11,21,2,2.62
2021,11,21,3,2.36
2021,11,21,4,2.12
2021,11,21,5,1.8
2021,11,21,6,1.33
2021,11,21,7,0.84
2021,11,21,8,2.98
2021,11,21,9,5.39
2021,11,21,10,7.92
2021,11,21,11,10.66
2021,11,21,12,12.17
2021,11,21,13,13.14
2021,11,21,14,13.57
2021,11,21,15,12.57
2021,11,21,16,10.76
2021,11,21,17,8.83
2021,11,21,18,7.83
2021,11,21,19,6.92
2021,11,21,20,6.05
2021,11,21,21,4.73
2021,11,21,22,3.3
2021,11,21,23,2.4
2021,11,22,0,1.94
2021,11,22,1,1.87
2021,11,22,2,1.88
2021,11,22,3,1.84
2021,11,22,4,1.59
2021,11,22,5,1.37
2021,11,22,6,1.21
2021,11,22,7,1.07
2021,11,22,8,1.97
2021,11,22,9,3.57
2021,11,22,10,5.56
2021,11,22,11,7.3
2021,11,22,12,8.96
2021,11,22,13,9.74
2021,11,22,14,9.65
2021,11,22,15,8.55
2021,11,22,16,5.7
2021,11,22,17,4.6
2021,11,22,18,4.38
2021,11,22,19,4.2
2021,11,22,20,4.19
2021,11,22,21,4.2
2021,11,22,22,3.91
2021,11,22,23,3.72
2021,11,23,0,3.78
2021,11,23,1,3.9
2021,11,23,2,3.98
2021,11,23,3,4.0
2021,11,23,4,3.95
2021,11,23,5,3.73
2021,11,23,6,3.58
2021,11,23,7,3.41
2021,11,23,8,3.48
2021,11,23,9,3.62
2021,11,23,10,4.09
2021,11,23,11,4.94
2021,11,23,12,5.96
2021,11,23,13,6.4
2021,11,23,14,6.14
2021,11,23,15,5.26
2021,11,23,16,2.44
2021,11,23,17,0.84
2021,11,23,18,0.58
2021,11,23,19,0.8
2021,11,23,20,0.54
2021,11,23,21,-0.56
2021,11,23,22,-1.67
2021,11,23,23,-1.72
2021,11,24,0,-1.24
2021,11,24,1,-1.02
2021,11,24,2,-1.2
2021,11,24,3,-1.54
2021,11,24,4,-2.15
2021,11,24,5,-2.43
2021,11,24,6,-2.77
2021,11,24,7,-3.5
2021,11,24,8,-1.54
2021,11,24,9,0.93
2021,11,24,10,3.55
2021,11,24,11,4.8
2021,11,24,12,5.51
2021,11,24,13,6.05
2021,11,24,14,6.08
2021,11,24,15,5.17
2021,11,24,16,2.19
2021,11,24,17,0.37
2021,11,24,18,-0.48
2021,11,24,19,-0.91
2021,11,24,20,-1.28
2021,11,24,21,-1.76
2021,11,24,22,-2.27
2021,11,24,23,-2.68
2021,11,25,0,-2.91
2021,11,25,1,-2.96
2021,11,25,2,-2.98
2021,11,25,3,-3.04
2021,11,25,4,-3.09
2021,11,25,5,-2.75
2021,11,25,6,-2.67
2021,11,25,7,-2.43
2021,11,25,8,-1.57
2021,11,25,9,0.1
2021,11,25,10,2.26
2021,11,25,11,4.3
2021,11,25,12,5.76
2021,11,25,13,6.55
2021,11,25,14,6.65
2021,11,25,15,5.66
2021,11,25,16,3.12
2021,11,25,17,1.73
2021,11,25,18,0.86
2021,11,25,19,0.19
2021,11,25,20,-0.38
2021,11,25,21,-0.92
2021,11,25,22,-1.43
2021,11,25,23,-1.8
2021,11,26,0,-1.95
2021,11,26,1,-2.06
2021,11,26,2,-2.12
2021,11,26,3,-1.99
2021,11,26,4,-1.88
2021,11,26,5,-1.95
2021,11,26,6,-1.82
2021,11,26,7,-1.78
2021,11,26,8,-0.95
2021,11,26,9,1.05
2021,11,26,10,3.69
2021,11,26,11,6.31
2021,11,26,12,8.27
2021,11,26,13,9.08
2021,11,26,14,8.98
2021,11,26,15,8.21
2021,11,26,16,6.94
2021,11,26,17,6.71
2021,11,26,18,6.9
2021,11,26,19,7.0
2021,11,26,20,7.13
2021,11,26,21,7.01
2021,11,26,22,6.85
2021,11,26,23,6.8
2021,11,27,0,6.55
2021,11,27,1,6.27
2021,11,27,2,5.84
2021,11,27,3,5.4
2021,11,27,4,4.88
2021,11,27,5,4.33
2021,11,27,6,3.51
2021,11,27,7,3.05
2021,11,27,8,4.14
2021,11,27,9,5.35
2021,11,27,10,6.49
2021,11,27,11,7.97
2021,11,27,12,8.77
2021,11,27,13,8.95
2021,11,27,14,8.88
2021,11,27,15,9.04
2021,11,27,16,6.08
2021,11,27,17,4.98
2021,11,27,18,4.43
2021,11,27,19,3.87
2021,11,27,20,3.31
2021,11,27,21,2.77
2021,11,27,22,2.27
2021,11,27,23,1.87
2021,11,28,0,1.73
2021,11,28,1,1.94
2021,11,28,2,2.25
2021,11,28,3,2.12
2021,11,28,4,1.59
2021,11,28,5,1.02
2021,11,28,6,0.63
2021,11,28,7,0.65
2021,11,28,8,2.85
2021,11,28,9,5.57
2021,11,28,10,7.17
2021,11,28,11,8.8
2021,11,28,12,10.66
2021,11,28,13,12.37
2021,11,28,14,13.21
2021,11,28,15,11.26
2021,11,28,16,7.85
2021,11,28,17,7.01
2021,11,28,18,6.41
2021,11,28,19,5.62
2021,11,28,20,4.9
2021,11,28,21,4.44
2021,11,28,22,5.07
2021,11,28,23,5.09
2021,11,29,0,5.07
2021,11,29,1,5.18
2021,11,29,2,5.23
2021,11,29,3,5.12
2021,11,29,4,5.07
2021,11,29,5,4.94
2021,11,29,6,5.06
2021,11,29,7,5.42
2021,11,29,8,5.98
2021,11,29,9,7.06
2021,11,29,10,9.09
2021,11,29,11,11.18
2021,11,29,12,12.06
2021,11,29,13,11.9
2021,11,29,14,9.88
2021,11,29,15,8.06
2021,11,29,16,6.62
2021,11,29,17,5.91
2021,11,29,18,5.37
2021,11,29,19,3.87
2021,11,29,20,2.83
2021,11,29,21,2.08
2021,11,29,22,1.55
2021,11,29,23,0.98
2021,11,30,0,0.51
2021,11,30,1,0.47
2021,11,30,2,0.81
2021,11,30,3,1.01
2021,11,30,4,0.77
2021,11,30,5,0.71
2021,11,30,6,0.16
2021,11,30,7,0.31
2021,11,30,8,0.9
2021,11,30,9,1.76
2021,11,30,10,2.81
2021,11,30,11,4.35
2021,11,30,12,5.26
2021,11,30,13,5.33
2021,11,30,14,4.97
2021,11,30,15,3.83
2021,11,30,16,0.55
2021,11,30,17,-0.76
2021,11,30,18,-1.5
2021,11,30,19,-1.99
2021,11,30,20,-2.01
2021,11,30,21,-2.12
2021,11,30,22,-2.26
2021,11,30,23,-2.2
2021,12,1,0,-0.79
2021,12,1,1,-0.06
2021,12,1,2,0.14
2021,12,1,3,0.21
2021,12,1,4,0.19
2021,12,1,5,0.43
2021,12,1,6,-0.02
2021,12,1,7,-0.42
2021,12,1,8,1.1
2021,12,1,9,3.48
2021,12,1,10,5.73
2021,12,1,11,7.72
2021,12,1,12,8.43
2021,12,1,13,8.6
2021,12,1,14,8.41
2021,12,1,15,6.44
2021,12,1,16,3.26
2021,12,1,17,3.47
2021,12,1,18,2.98
2021,12,1,19,1.02
2021,12,1,20,-0.24
2021,12,1,21,-0.5
2021,12,1,22,0.23
2021,12,1,23,0.66
2021,12,2,0,0.54
2021,12,2,1,0.44
2021,12,2,2,0.58
2021,12,2,3,1.08
2021,12,2,4,1.49
2021,12,2,5,1.85
2021,12,2,6,1.86
2021,12,2,7,1.83
2021,12,2,8,2.55
2021,12,2,9,4.15
2021,12,2,10,6.35
2021,12,2,11,8.94
2021,12,2,12,11.58
2021,12,2,13,12.76
2021,12,2,14,12.68
2021,12,2,15,10.16
2021,12,2,16,7.56
2021,12,2,17,7.0
2021,12,2,18,6.22
2021,12,2,19,5.31
2021,12,2,20,4.53
2021,12,2,21,3.9
2021,12,2,22,3.19
2021,12,2,23,2.48
2021,12,3,0,2.02
2021,12,3,1,1.74
2021,12,3,2,1.52
2021,12,3,3,1.42
2021,12,3,4,1.38
2021,12,3,5,1.29
2021,12,3,6,1.33
2021,12,3,7,1.33
2021,12,3,8,2.2
2021,12,3,9,3.93
2021,12,3,10,5.85
2021,12,3,11,7.37
2021,12,3,12,8.18
2021,12,3,13,8.15
2021,12,3,14,6.38
2021,12,3,15,4.08
2021,12,3,16,2.41
2021,12,3,17,1.6
2021,12,3,18,1.14
2021,12,3,19,0.76
2021,12,3,20,0.55
2021,12,3,21,0.34
2021,12,3,22,0.08
2021,12,3,23,-0.6
2021,12,4,0,-1.47
2021,12,4,1,-2.35
2021,12,4,2,-2.42
2021,12,4,3,-2.31
2021,12,4,4,-2.42
2021,12,4,5,-2.69
2021,12,4,6,-2.93
2021,12,4,7,-3.59
2021,12,4,8,-3.35
2021,12,4,9,-2.02
2021,12,4,10,-0.4
2021,12,4,11,0.86
2021,12,4,12,1.9
2021,12,4,13,2.63
2021,12,4,14,2.99
2021,12,4,15,1.78
2021,12,4,16,-1.17
2021,12,4,17,-1.63
2021,12,4,18,-1.62
2021,12,4,19,-1.63
2021,12,4,20,-2.04
2021,12,4,21,-2.9
2021,12,4,22,-3.07
2021,12,4,23,-3.01
2021,12,5,0,-3.56
2021,12,5,1,-3.56
2021,12,5,2,-3.43
2021,12,5,3,-3.38
2021,12,5,4,-3.3
2021,12,5,5,-3.17
2021,12,5,6,-3.14
2021,12,5,7,-3.13
2021,12,5,8,-2.34
2021,12,5,9,-0.95
2021,12,5,10,0.44
2021,12,5,11,1.22
2021,12,5,12,1.79
2021,12,5,13,2.47
2021,12,5,14,2.89
