YEAR,MO,DY,HR,IRRADIATION
2021,7,7,10,773.34
2021,7,7,11,851.92
2021,7,7,12,734.19
2021,7,7,13,781.37
2021,7,7,14,682.76
2021,7,7,15,585.37
2021,7,7,16,439.45
2021,7,7,17,286.95
2021,7,7,18,145.45
2021,7,7,19,40.11
2021,7,7,20,0.0
2021,7,7,21,0.0
2021,7,7,22,0.0
2021,7,7,23,0.0
2021,7,8,0,0.0
2021,7,8,1,0.0
2021,7,8,2,0.0
2021,7,8,3,0.0
2021,7,8,4,0.0
2021,7,8,5,58.38
2021,7,8,6,183.85
2021,7,8,7,341.5
2021,7,8,8,520.2
2021,7,8,9,651.23
2021,7,8,10,728.34
2021,7,8,11,708.13
2021,7,8,12,807.04
2021,7,8,13,713.09
2021,7,8,14,697.81
2021,7,8,15,573.88
2021,7,8,16,421.48
2021,7,8,17,279.83
2021,7,8,18,151.9
2021,7,8,19,44.57
2021,7,8,20,0.0
2021,7,8,21,0.0
2021,7,8,22,0.0
2021,7,8,23,0.0
2021,7,9,0,0.0
2021,7,9,1,0.0
2021,7,9,2,0.0
2021,7,9,3,0.0
2021,7,9,4,0.0
2021,7,9,5,66.53
2021,7,9,6,220.01
2021,7,9,7,389.11
2021,7,9,8,571.66
2021,7,9,9,711.4
2021,7,9,10,791.73
2021,7,9,11,878.48
2021,7,9,12,869.59
2021,7,9,13,789.33
2021,7,9,14,768.55
2021,7,9,15,655.78
2021,7,9,16,513.19
2021,7,9,17,345.04
2021,7,9,18,185.32
2021,7,9,19,48.95
2021,7,9,20,0.0
2021,7,9,21,0.0
2021,7,9,22,0.0
2021,7,9,23,0.0
2021,7,10,0,0.0
2021,7,10,1,0.0
2021,7,10,2,0.0
2021,7,10,3,0.0
2021,7,10,4,0.0
2021,7,10,5,56.0
2021,7,10,6,207.21
2021,7,10,7,383.34
2021,7,10,8,556.77
2021,7,10,9,706.11
2021,7,10,10,778.45
2021,7,10,11,802.52
2021,7,10,12,808.97
2021,7,10,13,809.38
2021,7,10,14,735.2
2021,7,10,15,627.12
2021,7,10,16,503.91
2021,7,10,17,344.71
2021,7,10,18,178.84
2021,7,10,19,45.12
2021,7,10,20,0.0
2021,7,10,21,0.0
2021,7,10,22,0.0
2021,7,10,23,0.0
2021,7,11,0,0.0
2021,7,11,1,0.0
2021,7,11,2,0.0
2021,7,11,3,0.0
2021,7,11,4,0.0
2021,7,11,5,62.66
2021,7,11,6,215.47
2021,7,11,7,392.78
2021,7,11,8,562.69
2021,7,11,9,705.59
2021,7,11,10,782.23
2021,7,11,11,862.86
2021,7,11,12,886.38
2021,7,11,13,769.53
2021,7,11,14,710.28
2021,7,11,15,548.76
2021,7,11,16,411.65
2021,7,11,17,272.63
2021,7,11,18,153.04
2021,7,11,19,40.58
2021,7,11,20,0.0
2021,7,11,21,0.0
2021,7,11,22,0.0
2021,7,11,23,0.0
2021,7,12,0,0.0
2021,7,12,1,0.0
2021,7,12,2,0.0
2021,7,12,3,0.0
2021,7,12,4,0.0
2021,7,12,5,50.8
2021,7,12,6,187.15
2021,7,12,7,352.48
2021,7,12,8,516.3
2021,7,12,9,646.94
2021,7,12,10,732.05
2021,7,12,11,835.64
2021,7,12,12,793.76
2021,7,12,13,779.59
2021,7,12,14,668.76
2021,7,12,15,578.14
2021,7,12,16,454.73
2021,7,12,17,300.21
2021,7,12,18,165.88
2021,7,12,19,39.98
2021,7,12,20,0.0
2021,7,12,21,0.0
2021,7,12,22,0.0
2021,7,12,23,0.0
2021,7,13,0,0.0
2021,7,13,1,0.0
2021,7,13,2,0.0
2021,7,13,3,0.0
2021,7,13,4,0.0
2021,7,13,5,50.02
2021,7,13,6,187.21
2021,7,13,7,354.19
2021,7,13,8,524.66
2021,7,13,9,674.91
2021,7,13,10,788.29
2021,7,13,11,809.12
2021,7,13,12,858.32
2021,7,13,13,802.8
2021,7,13,14,746.16
2021,7,13,15,635.98
2021,7,13,16,486.94
2021,7,13,17,330.62
2021,7,13,18,179.98
2021,7,13,19,46.6
2021,7,13,20,0.0
2021,7,13,21,0.0
2021,7,13,22,0.0
2021,7,13,23,0.0
2021,7,14,0,0.0
2021,7,14,1,0.0
2021,7,14,2,0.0
2021,7,14,3,0.0
2021,7,14,4,0.0
2021,7,14,5,54.02
2021,7,14,6,199.95
2021,7,14,7,376.45
2021,7,14,8,547.53
2021,7,14,9,693.78
2021,7,14,10,787.25
2021,7,14,11,858.37
2021,7,14,12,885.86
2021,7,14,13,853.69
2021,7,14,14,759.55
2021,7,14,15,665.2
2021,7,14,16,515.59
2021,7,14,17,345.2
2021,7,14,18,182.35
2021,7,14,19,45.09
2021,7,14,20,0.0
2021,7,14,21,0.0
2021,7,14,22,0.0
2021,7,14,23,0.0
2021,7,15,0,0.0
2021,7,15,1,0.0
2021,7,15,2,0.0
2021,7,15,3,0.0
2021,7,15,4,0.0
2021,7,15,5,48.05
2021,7,15,6,184.02
2021,7,15,7,356.41
2021,7,15,8,533.95
2021,7,15,9,687.23
2021,7,15,10,805.12
2021,7,15,11,878.02
2021,7,15,12,910.61
2021,7,15,13,883.66
2021,7,15,14,807.9
2021,7,15,15,684.12
2021,7,15,16,525.16
2021,7,15,17,347.91
2021,7,15,18,166.91
2021,7,15,19,39.39
2021,7,15,20,0.0
2021,7,15,21,0.0
2021,7,15,22,0.0
2021,7,15,23,0.0
2021,7,16,0,0.0
2021,7,16,1,0.0
2021,7,16,2,0.0
2021,7,16,3,0.0
2021,7,16,4,0.0
2021,7,16,5,42.35
2021,7,16,6,164.23
2021,7,16,7,324.7
2021,7,16,8,503.53
2021,7,16,9,668.11
2021,7,16,10,761.83
2021,7,16,11,785.36
2021,7,16,12,787.31
2021,7,16,13,762.42
2021,7,16,14,725.31
2021,7,16,15,605.17
2021,7,16,16,473.22
2021,7,16,17,311.96
2021,7,16,18,158.8
2021,7,16,19,38.51
2021,7,16,20,0.0
2021,7,16,21,0.0
2021,7,16,22,0.0
2021,7,16,23,0.0
2021,7,17,0,0.0
2021,7,17,1,0.0
2021,7,17,2,0.0
2021,7,17,3,0.0
2021,7,17,4,0.0
2021,7,17,5,45.97
2021,7,17,6,192.3
2021,7,17,7,371.36
2021,7,17,8,549.3
2021,7,17,9,705.19
2021,7,17,10,825.86
2021,7,17,11,836.34
2021,7,17,12,857.3
2021,7,17,13,772.35
2021,7,17,14,744.05
2021,7,17,15,628.16
2021,7,17,16,477.12
2021,7,17,17,307.65
2021,7,17,18,157.15
2021,7,17,19,39.73
2021,7,17,20,0.0
2021,7,17,21,0.0
2021,7,17,22,0.0
2021,7,17,23,0.0
2021,7,18,0,0.0
2021,7,18,1,0.0
2021,7,18,2,0.0
2021,7,18,3,0.0
2021,7,18,4,0.0
2021,7,18,5,45.11
2021,7,18,6,183.52
2021,7,18,7,345.66
2021,7,18,8,512.85
2021,7,18,9,656.05
2021,7,18,10,751.49
2021,7,18,11,816.97
2021,7,18,12,855.23
2021,7,18,13,696.68
2021,7,18,14,670.32
2021,7,18,15,519.85
2021,7,18,16,375.4
2021,7,18,17,250.05
2021,7,18,18,140.25
2021,7,18,19,35.85
2021,7,18,20,0.0
2021,7,18,21,0.0
2021,7,18,22,0.0
2021,7,18,23,0.0
2021,7,19,0,0.0
2021,7,19,1,0.0
2021,7,19,2,0.0
2021,7,19,3,0.0
2021,7,19,4,0.0
2021,7,19,5,36.86
2021,7,19,6,135.53
2021,7,19,7,283.4
2021,7,19,8,451.91
2021,7,19,9,587.88
2021,7,19,10,676.65
2021,7,19,11,669.98
2021,7,19,12,562.2
2021,7,19,13,527.29
2021,7,19,14,500.45
2021,7,19,15,453.33
2021,7,19,16,382.19
2021,7,19,17,230.82
2021,7,19,18,109.78
2021,7,19,19,28.57
2021,7,19,20,0.0
2021,7,19,21,0.0
2021,7,19,22,0.0
2021,7,19,23,0.0
2021,7,20,0,0.0
2021,7,20,1,0.0
2021,7,20,2,0.0
2021,7,20,3,0.0
2021,7,20,4,0.0
2021,7,20,5,23.6
2021,7,20,6,75.33
2021,7,20,7,137.41
2021,7,20,8,209.45
2021,7,20,9,255.41
2021,7,20,10,312.62
2021,7,20,11,440.29
2021,7,20,12,486.85
2021,7,20,13,512.27
2021,7,20,14,444.04
2021,7,20,15,318.88
2021,7,20,16,249.49
2021,7,20,17,152.05
2021,7,20,18,75.21
2021,7,20,19,28.59
2021,7,20,20,0.0
2021,7,20,21,0.0
2021,7,20,22,0.0
2021,7,20,23,0.0
2021,7,21,0,0.0
2021,7,21,1,0.0
2021,7,21,2,0.0
2021,7,21,3,0.0
2021,7,21,4,0.0
2021,7,21,5,31.79
2021,7,21,6,121.79
2021,7,21,7,230.31
2021,7,21,8,334.92
2021,7,21,9,458.9
2021,7,21,10,549.73
2021,7,21,11,619.83
2021,7,21,12,689.76
2021,7,21,13,598.12
2021,7,21,14,488.96
2021,7,21,15,401.5
2021,7,21,16,309.95
2021,7,21,17,179.99
2021,7,21,18,85.07
2021,7,21,19,27.31
2021,7,21,20,0.0
2021,7,21,21,0.0
2021,7,21,22,0.0
2021,7,21,23,0.0
2021,7,22,0,0.0
2021,7,22,1,0.0
2021,7,22,2,0.0
2021,7,22,3,0.0
2021,7,22,4,0.0
2021,7,22,5,29.62
2021,7,22,6,120.37
2021,7,22,7,247.48
2021,7,22,8,414.23
2021,7,22,9,540.39
2021,7,22,10,634.41
2021,7,22,11,565.28
2021,7,22,12,638.3
2021,7,22,13,594.74
2021,7,22,14,610.0
2021,7,22,15,529.8
2021,7,22,16,414.6
2021,7,22,17,260.8
2021,7,22,18,125.88
2021,7,22,19,32.02
2021,7,22,20,0.0
2021,7,22,21,0.0
2021,7,22,22,0.0
2021,7,22,23,0.0
2021,7,23,0,0.0
2021,7,23,1,0.0
2021,7,23,2,0.0
2021,7,23,3,0.0
2021,7,23,4,0.0
2021,7,23,5,30.39
2021,7,23,6,143.45
2021,7,23,7,276.59
2021,7,23,8,383.57
2021,7,23,9,588.75
2021,7,23,10,611.91
2021,7,23,11,669.82
2021,7,23,12,596.05
2021,7,23,13,574.44
2021,7,23,14,442.57
2021,7,23,15,430.4
2021,7,23,16,331.72
2021,7,23,17,206.52
2021,7,23,18,107.38
2021,7,23,19,24.25
2021,7,23,20,0.0
2021,7,23,21,0.0
2021,7,23,22,0.0
2021,7,23,23,0.0
2021,7,24,0,0.0
2021,7,24,1,0.0
2021,7,24,2,0.0
2021,7,24,3,0.0
2021,7,24,4,0.0
2021,7,24,5,32.47
2021,7,24,6,138.17
2021,7,24,7,284.9
2021,7,24,8,454.56
2021,7,24,9,581.58
2021,7,24,10,657.79
2021,7,24,11,587.36
2021,7,24,12,598.12
2021,7,24,13,533.94
2021,7,24,14,534.95
2021,7,24,15,428.42
2021,7,24,16,318.6
2021,7,24,17,200.9
2021,7,24,18,94.54
2021,7,24,19,23.18
2021,7,24,20,0.0
2021,7,24,21,0.0
2021,7,24,22,0.0
2021,7,24,23,0.0
2021,7,25,0,0.0
2021,7,25,1,0.0
2021,7,25,2,0.0
2021,7,25,3,0.0
2021,7,25,4,0.0
2021,7,25,5,33.92
2021,7,25,6,163.89
2021,7,25,7,330.48
2021,7,25,8,508.01
2021,7,25,9,656.33
2021,7,25,10,771.75
2021,7,25,11,823.36
2021,7,25,12,872.3
2021,7,25,13,767.41
2021,7,25,14,729.72
2021,7,25,15,601.48
2021,7,25,16,470.04
2021,7,25,17,309.51
2021,7,25,18,150.75
2021,7,25,19,29.75
2021,7,25,20,0.0
2021,7,25,21,0.0
2021,7,25,22,0.0
2021,7,25,23,0.0
2021,7,26,0,0.0
2021,7,26,1,0.0
2021,7,26,2,0.0
2021,7,26,3,0.0
2021,7,26,4,0.0
2021,7,26,5,28.41
2021,7,26,6,135.53
2021,7,26,7,280.43
2021,7,26,8,454.41
2021,7,26,9,583.37
2021,7,26,10,715.33
2021,7,26,11,790.35
2021,7,26,12,854.39
2021,7,26,13,830.34
2021,7,26,14,746.73
2021,7,26,15,606.12
2021,7,26,16,436.19
2021,7,26,17,295.8
2021,7,26,18,137.7
2021,7,26,19,27.12
2021,7,26,20,0.0
2021,7,26,21,0.0
2021,7,26,22,0.0
2021,7,26,23,0.0
2021,7,27,0,0.0
2021,7,27,1,0.0
2021,7,27,2,0.0
2021,7,27,3,0.0
2021,7,27,4,0.0
2021,7,27,5,28.14
2021,7,27,6,105.1
2021,7,27,7,231.98
2021,7,27,8,364.77
2021,7,27,9,543.31
2021,7,27,10,655.35
2021,7,27,11,818.1
2021,7,27,12,852.67
2021,7,27,13,769.22
2021,7,27,14,698.7
2021,7,27,15,535.51
2021,7,27,16,395.59
2021,7,27,17,261.48
2021,7,27,18,116.99
2021,7,27,19,25.8
2021,7,27,20,0.0
2021,7,27,21,0.0
2021,7,27,22,0.0
2021,7,27,23,0.0
2021,7,28,0,0.0
2021,7,28,1,0.0
2021,7,28,2,0.0
2021,7,28,3,0.0
2021,7,28,4,0.0
2021,7,28,5,30.0
2021,7,28,6,150.95
2021,7,28,7,318.51
2021,7,28,8,497.09
2021,7,28,9,644.77
2021,7,28,10,756.92
2021,7,28,11,806.21
2021,7,28,12,823.12
2021,7,28,13,767.05
2021,7,28,14,584.88
2021,7,28,15,502.23
2021,7,28,16,389.84
2021,7,28,17,244.63
2021,7,28,18,91.86
2021,7,28,19,18.89
2021,7,28,20,0.0
2021,7,28,21,0.0
2021,7,28,22,0.0
2021,7,28,23,0.0
2021,7,29,0,0.0
2021,7,29,1,0.0
2021,7,29,2,0.0
2021,7,29,3,0.0
2021,7,29,4,0.0
2021,7,29,5,27.68
2021,7,29,6,127.13
2021,7,29,7,262.61
2021,7,29,8,432.22
2021,7,29,9,625.32
2021,7,29,10,748.66
2021,7,29,11,765.35
2021,7,29,12,783.62
2021,7,29,13,739.38
2021,7,29,14,699.52
2021,7,29,15,563.09
2021,7,29,16,415.06
2021,7,29,17,261.31
2021,7,29,18,122.66
2021,7,29,19,23.38
2021,7,29,20,0.0
2021,7,29,21,0.0
2021,7,29,22,0.0
2021,7,29,23,0.0
2021,7,30,0,0.0
2021,7,30,1,0.0
2021,7,30,2,0.0
2021,7,30,3,0.0
2021,7,30,4,0.0
2021,7,30,5,26.2
2021,7,30,6,136.05
2021,7,30,7,289.54
2021,7,30,8,458.01
2021,7,30,9,611.99
2021,7,30,10,751.77
2021,7,30,11,797.12
2021,7,30,12,812.39
2021,7,30,13,770.23
2021,7,30,14,636.67
2021,7,30,15,486.42
2021,7,30,16,326.09
2021,7,30,17,192.08
2021,7,30,18,87.35
2021,7,30,19,20.48
2021,7,30,20,0.0
2021,7,30,21,0.0
2021,7,30,22,0.0
2021,7,30,23,0.0
2021,7,31,0,0.0
2021,7,31,1,0.0
2021,7,31,2,0.0
2021,7,31,3,0.0
2021,7,31,4,0.0
2021,7,31,5,24.85
2021,7,31,6,125.92
2021,7,31,7,269.86
2021,7,31,8,421.97
2021,7,31,9,586.36
2021,7,31,10,715.37
2021,7,31,11,769.16
2021,7,31,12,802.66
2021,7,31,13,729.3
2021,7,31,14,579.11
2021,7,31,15,408.54
2021,7,31,16,305.0
2021,7,31,17,205.68
2021,7,31,18,109.7
2021,7,31,19,21.19
2021,7,31,20,0.0
2021,7,31,21,0.0
2021,7,31,22,0.0
2021,7,31,23,0.0
2021,8,1,0,0.0
2021,8,1,1,0.0
2021,8,1,2,0.0
2021,8,1,3,0.0
2021,8,1,4,0.0
2021,8,1,5,26.38
2021,8,1,6,158.45
2021,8,1,7,329.76
2021,8,1,8,506.11
2021,8,1,9,655.7
2021,8,1,10,774.2
2021,8,1,11,842.19
2021,8,1,12,884.97
2021,8,1,13,851.62
2021,8,1,14,774.34
2021,8,1,15,649.84
2021,8,1,16,496.59
2021,8,1,17,318.7
2021,8,1,18,145.79
2021,8,1,19,22.77
2021,8,1,20,0.0
2021,8,1,21,0.0
2021,8,1,22,0.0
2021,8,1,23,0.0
2021,8,2,0,0.0
2021,8,2,1,0.0
2021,8,2,2,0.0
2021,8,2,3,0.0
2021,8,2,4,0.0
2021,8,2,5,26.04
2021,8,2,6,140.02
2021,8,2,7,305.9
2021,8,2,8,476.45
2021,8,2,9,642.21
2021,8,2,10,745.06
2021,8,2,11,782.66
2021,8,2,12,790.28
2021,8,2,13,743.06
2021,8,2,14,667.59
2021,8,2,15,501.47
2021,8,2,16,383.92
2021,8,2,17,234.09
2021,8,2,18,101.68
2021,8,2,19,19.78
2021,8,2,20,0.0
2021,8,2,21,0.0
2021,8,2,22,0.0
2021,8,2,23,0.0
2021,8,3,0,0.0
2021,8,3,1,0.0
2021,8,3,2,0.0
2021,8,3,3,0.0
2021,8,3,4,0.0
2021,8,3,5,21.23
2021,8,3,6,122.27
2021,8,3,7,267.66
2021,8,3,8,418.21
2021,8,3,9,565.44
2021,8,3,10,596.2
2021,8,3,11,635.97
2021,8,3,12,722.37
2021,8,3,13,603.7
2021,8,3,14,609.11
2021,8,3,15,464.2
2021,8,3,16,317.55
2021,8,3,17,190.14
2021,8,3,18,81.02
2021,8,3,19,17.62
2021,8,3,20,0.0
2021,8,3,21,0.0
2021,8,3,22,0.0
2021,8,3,23,0.0
2021,8,4,0,0.0
2021,8,4,1,0.0
2021,8,4,2,0.0
2021,8,4,3,0.0
2021,8,4,4,0.0
2021,8,4,5,20.92
2021,8,4,6,116.84
2021,8,4,7,243.16
2021,8,4,8,388.75
2021,8,4,9,577.78
2021,8,4,10,710.33
2021,8,4,11,682.38
2021,8,4,12,739.23
2021,8,4,13,676.41
2021,8,4,14,570.01
2021,8,4,15,490.74
2021,8,4,16,390.23
2021,8,4,17,239.45
2021,8,4,18,98.27
2021,8,4,19,15.77
2021,8,4,20,0.0
2021,8,4,21,0.0
2021,8,4,22,0.0
2021,8,4,23,0.0
2021,8,5,0,0.0
2021,8,5,1,0.0
2021,8,5,2,0.0
2021,8,5,3,0.0
2021,8,5,4,0.0
2021,8,5,5,20.88
2021,8,5,6,126.93
2021,8,5,7,290.02
2021,8,5,8,474.72
2021,8,5,9,626.73
2021,8,5,10,742.5
2021,8,5,11,783.3
2021,8,5,12,800.36
2021,8,5,13,730.24
2021,8,5,14,635.27
2021,8,5,15,473.09
2021,8,5,16,332.45
2021,8,5,17,202.82
2021,8,5,18,89.75
2021,8,5,19,8.95
2021,8,5,20,0.0
2021,8,5,21,0.0
2021,8,5,22,0.0
2021,8,5,23,0.0
2021,8,6,0,0.0
2021,8,6,1,0.0
2021,8,6,2,0.0
2021,8,6,3,0.0
2021,8,6,4,0.0
2021,8,6,5,19.84
2021,8,6,6,109.98
2021,8,6,7,255.53
2021,8,6,8,436.41
2021,8,6,9,512.12
2021,8,6,10,548.6
2021,8,6,11,635.62
2021,8,6,12,582.52
2021,8,6,13,627.51
2021,8,6,14,608.48
2021,8,6,15,540.27
2021,8,6,16,442.45
2021,8,6,17,283.99
2021,8,6,18,129.19
2021,8,6,19,16.89
2021,8,6,20,0.0
2021,8,6,21,0.0
2021,8,6,22,0.0
2021,8,6,23,0.0
2021,8,7,0,0.0
2021,8,7,1,0.0
2021,8,7,2,0.0
2021,8,7,3,0.0
2021,8,7,4,0.0
2021,8,7,5,19.8
2021,8,7,6,144.13
2021,8,7,7,321.58
2021,8,7,8,508.47
2021,8,7,9,667.02
2021,8,7,10,779.7
2021,8,7,11,827.55
2021,8,7,12,884.88
2021,8,7,13,824.02
2021,8,7,14,765.02
2021,8,7,15,644.47
2021,8,7,16,470.55
2021,8,7,17,311.05
2021,8,7,18,135.92
2021,8,7,19,16.08
2021,8,7,20,0.0
2021,8,7,21,0.0
2021,8,7,22,0.0
2021,8,7,23,0.0
2021,8,8,0,0.0
2021,8,8,1,0.0
2021,8,8,2,0.0
2021,8,8,3,0.0
2021,8,8,4,0.0
2021,8,8,5,21.23
2021,8,8,6,158.61
2021,8,8,7,342.05
2021,8,8,8,523.73
2021,8,8,9,677.4
2021,8,8,10,793.45
2021,8,8,11,866.53
2021,8,8,12,894.03
2021,8,8,13,865.32
2021,8,8,14,784.28
2021,8,8,15,664.23
2021,8,8,16,504.95
2021,8,8,17,324.46
2021,8,8,18,140.74
2021,8,8,19,15.05
2021,8,8,20,0.0
2021,8,8,21,0.0
2021,8,8,22,0.0
2021,8,8,23,0.0
2021,8,9,0,0.0
2021,8,9,1,0.0
2021,8,9,2,0.0
2021,8,9,3,0.0
2021,8,9,4,0.0
2021,8,9,5,18.38
2021,8,9,6,142.95
2021,8,9,7,318.49
2021,8,9,8,486.79
2021,8,9,9,625.8
2021,8,9,10,708.13
2021,8,9,11,823.8
2021,8,9,12,826.74
2021,8,9,13,760.8
2021,8,9,14,624.82
2021,8,9,15,453.23
2021,8,9,16,350.27
2021,8,9,17,209.95
2021,8,9,18,85.83
2021,8,9,19,11.97
2021,8,9,20,0.0
2021,8,9,21,0.0
2021,8,9,22,0.0
2021,8,9,23,0.0
2021,8,10,0,0.0
2021,8,10,1,0.0
2021,8,10,2,0.0
2021,8,10,3,0.0
2021,8,10,4,0.0
2021,8,10,5,15.77
2021,8,10,6,108.42
2021,8,10,7,274.38
2021,8,10,8,447.56
2021,8,10,9,599.94
2021,8,10,10,715.97
2021,8,10,11,728.79
2021,8,10,12,669.62
2021,8,10,13,616.04
2021,8,10,14,534.0
2021,8,10,15,456.41
2021,8,10,16,368.6
2021,8,10,17,210.8
2021,8,10,18,88.47
2021,8,10,19,10.45
2021,8,10,20,0.0
2021,8,10,21,0.0
2021,8,10,22,0.0
2021,8,10,23,0.0
2021,8,11,0,0.0
2021,8,11,1,0.0
2021,8,11,2,0.0
2021,8,11,3,0.0
2021,8,11,4,0.0
2021,8,11,5,14.34
2021,8,11,6,125.96
2021,8,11,7,294.32
2021,8,11,8,474.19
2021,8,11,9,629.95
2021,8,11,10,746.13
2021,8,11,11,820.21
2021,8,11,12,858.73
2021,8,11,13,831.6
2021,8,11,14,747.84
2021,8,11,15,616.95
2021,8,11,16,445.55
2021,8,11,17,274.81
2021,8,11,18,109.73
2021,8,11,19,10.55
2021,8,11,20,0.0
2021,8,11,21,0.0
2021,8,11,22,0.0
2021,8,11,23,0.0
2021,8,12,0,0.0
2021,8,12,1,0.0
2021,8,12,2,0.0
2021,8,12,3,0.0
2021,8,12,4,0.0
2021,8,12,5,15.48
2021,8,12,6,139.77
2021,8,12,7,318.82
2021,8,12,8,491.12
2021,8,12,9,635.16
2021,8,12,10,722.7
2021,8,12,11,719.69
2021,8,12,12,703.64
2021,8,12,13,601.38
2021,8,12,14,554.46
2021,8,12,15,461.49
2021,8,12,16,346.28
2021,8,12,17,203.87
2021,8,12,18,83.28
2021,8,12,19,9.42
2021,8,12,20,0.0
2021,8,12,21,0.0
2021,8,12,22,0.0
2021,8,12,23,0.0
2021,8,13,0,0.0
2021,8,13,1,0.0
2021,8,13,2,0.0
2021,8,13,3,0.0
2021,8,13,4,0.0
2021,8,13,5,12.59
2021,8,13,6,103.36
2021,8,13,7,256.88
2021,8,13,8,431.46
2021,8,13,9,588.32
2021,8,13,10,640.48
2021,8,13,11,752.93
2021,8,13,12,657.29
2021,8,13,13,657.1
2021,8,13,14,557.58
2021,8,13,15,455.54
2021,8,13,16,347.27
2021,8,13,17,214.27
2021,8,13,18,86.34
2021,8,13,19,7.64
2021,8,13,20,0.0
2021,8,13,21,0.0
2021,8,13,22,0.0
2021,8,13,23,0.0
2021,8,14,0,0.0
2021,8,14,1,0.0
2021,8,14,2,0.0
2021,8,14,3,0.0
2021,8,14,4,0.0
2021,8,14,5,12.34
2021,8,14,6,123.3
2021,8,14,7,298.22
2021,8,14,8,478.46
2021,8,14,9,635.83
2021,8,14,10,755.86
2021,8,14,11,829.12
2021,8,14,12,862.19
2021,8,14,13,832.5
2021,8,14,14,739.07
2021,8,14,15,615.03
2021,8,14,16,461.09
2021,8,14,17,283.41
2021,8,14,18,110.55
2021,8,14,19,8.32
2021,8,14,20,0.0
2021,8,14,21,0.0
2021,8,14,22,0.0
2021,8,14,23,0.0
2021,8,15,0,0.0
2021,8,15,1,0.0
2021,8,15,2,0.0
2021,8,15,3,0.0
2021,8,15,4,0.0
2021,8,15,5,11.88
2021,8,15,6,125.69
2021,8,15,7,304.11
2021,8,15,8,481.0
2021,8,15,9,634.7
2021,8,15,10,749.69
2021,8,15,11,823.12
2021,8,15,12,841.13
2021,8,15,13,796.34
2021,8,15,14,693.87
2021,8,15,15,580.12
2021,8,15,16,420.55
2021,8,15,17,255.34
2021,8,15,18,95.48
2021,8,15,19,7.46
2021,8,15,20,0.0
2021,8,15,21,0.0
2021,8,15,22,0.0
2021,8,15,23,0.0
2021,8,16,0,0.0
2021,8,16,1,0.0
2021,8,16,2,0.0
2021,8,16,3,0.0
2021,8,16,4,0.0
2021,8,16,5,11.35
2021,8,16,6,123.59
2021,8,16,7,298.94
2021,8,16,8,481.44
2021,8,16,9,640.5
2021,8,16,10,755.95
2021,8,16,11,818.62
2021,8,16,12,829.38
2021,8,16,13,800.01
2021,8,16,14,725.23
2021,8,16,15,602.55
2021,8,16,16,447.69
2021,8,16,17,269.09
2021,8,16,18,97.44
2021,8,16,19,7.45
2021,8,16,20,0.0
2021,8,16,21,0.0
2021,8,16,22,0.0
2021,8,16,23,0.0
2021,8,17,0,0.0
2021,8,17,1,0.0
2021,8,17,2,0.0
2021,8,17,3,0.0
2021,8,17,4,0.0
2021,8,17,5,10.45
2021,8,17,6,119.09
2021,8,17,7,295.48
2021,8,17,8,475.0
2021,8,17,9,629.7
2021,8,17,10,742.62
2021,8,17,11,791.62
2021,8,17,12,769.7
2021,8,17,13,689.29
2021,8,17,14,598.38
2021,8,17,15,479.75
2021,8,17,16,323.7
2021,8,17,17,171.41
2021,8,17,18,56.97
2021,8,17,19,6.41
2021,8,17,20,0.0
2021,8,17,21,0.0
2021,8,17,22,0.0
2021,8,17,23,0.0
2021,8,18,0,0.0
2021,8,18,1,0.0
2021,8,18,2,0.0
2021,8,18,3,0.0
2021,8,18,4,0.0
2021,8,18,5,6.55
2021,8,18,6,49.79
2021,8,18,7,98.99
2021,8,18,8,154.94
2021,8,18,9,229.73
2021,8,18,10,267.69
2021,8,18,11,308.52
2021,8,18,12,342.09
2021,8,18,13,355.12
2021,8,18,14,196.65
2021,8,18,15,157.83
2021,8,18,16,131.0
2021,8,18,17,61.9
2021,8,18,18,20.14
2021,8,18,19,0.0
2021,8,18,20,0.0
2021,8,18,21,0.0
2021,8,18,22,0.0
2021,8,18,23,0.0
2021,8,19,0,0.0
2021,8,19,1,0.0
2021,8,19,2,0.0
2021,8,19,3,0.0
2021,8,19,4,0.0
2021,8,19,5,7.45
2021,8,19,6,82.73
2021,8,19,7,223.44
2021,8,19,8,383.15
2021,8,19,9,501.36
2021,8,19,10,701.34
2021,8,19,11,653.78
2021,8,19,12,675.2
2021,8,19,13,661.91
2021,8,19,14,665.9
2021,8,19,15,561.75
2021,8,19,16,401.71
2021,8,19,17,248.27
2021,8,19,18,92.56
2021,8,19,19,0.0
2021,8,19,20,0.0
2021,8,19,21,0.0
2021,8,19,22,0.0
2021,8,19,23,0.0
2021,8,20,0,0.0
2021,8,20,1,0.0
2021,8,20,2,0.0
2021,8,20,3,0.0
2021,8,20,4,0.0
2021,8,20,5,8.62
2021,8,20,6,114.44
2021,8,20,7,293.49
2021,8,20,8,475.23
2021,8,20,9,631.78
2021,8,20,10,740.66
2021,8,20,11,772.89
2021,8,20,12,749.87
2021,8,20,13,760.12
2021,8,20,14,685.85
2021,8,20,15,559.95
2021,8,20,16,422.16
2021,8,20,17,247.36
2021,8,20,18,84.41
2021,8,20,19,0.0
2021,8,20,20,0.0
2021,8,20,21,0.0
2021,8,20,22,0.0
2021,8,20,23,0.0
2021,8,21,0,0.0
2021,8,21,1,0.0
2021,8,21,2,0.0
2021,8,21,3,0.0
2021,8,21,4,0.0
